id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapTarget	attributeId	correlationId	contentOriginId
b443005b-91ed-4706-9679-fa43e6e284ee	20140926	1	705115006	705112009	120762006	LP37339-6	704320005	447557004	705119000
b458c72e-9a99-4739-80c9-0b6aab59c50a	20140926	1	705115006	705112009	259644000	LP40009-0	704320005	447557004	705119000
b4704d64-e892-423f-ac96-a1af0d96c259	20140926	1	705115006	705112009	116712007	LP17840-7	704320005	447557004	705119000
b49c6d87-1c2e-4e87-9a0d-e2fd52f080d4	20140926	1	705115006	705112009	115358003	LP15432-5	704324001	447559001	705119000
b4bbd92e-352f-473d-b6f2-aca238352838	20140926	1	705115006	705112009	121166006	LP38090-4	704320005	447557004	705119000
b4e37884-874f-473e-bf8e-761eb11fbc4c	20140926	1	705115006	705112009	14815000	LP36786-9	704320005	447557004	705119000
b53dc916-13a6-4825-a7b1-0519bad42a4d	20140926	1	705115006	705112009	77012006	LP7000-5	704319004	447558009	705119000
b55dfa51-7967-4903-b279-8b5c35e7e634	20140926	1	705115006	705112009	702700007	LP70220-6	704318007	447557004	705117003
b57a5756-2d11-4bca-a3c3-084c25298e65	20140926	1	705115006	705112009	121092001	LP40169-2	704320005	447557004	705119000
b5c41fce-efb5-4500-83e7-837fabc4738e	20140926	1	705115006	705112009	372162005	LP37467-5	704320005	447557004	705119000
b5ec044e-c792-4cc7-9efd-4566ea295aa4	20140926	1	705115006	705112009	120926004	LP37145-7	704320005	447557004	705119000
b5ee86b9-5111-4ea6-b95c-7f68d7ee775e	20140926	1	705115006	705112009	702665008	LP6213-5	246501002	447557004	705117003
b5f5c77c-24e1-4c37-aa4e-96d4f2d235b3	20140926	1	705115006	705112009	39937001	LP36760-4	704319004	447558009	705119000
b6185ff3-9b4d-437f-b74a-70dec50cc54f	20140926	1	705115006	705112009	121179002	LP37486-5	704320005	447557004	705119000
b6273411-3d26-48ea-9012-547972725b77	20140926	1	705115006	705112009	703493007	LP15075-2	704320005	447558009	705117003
b698d254-6c9a-4845-b1cc-b18d2736a664	20140926	1	705115006	705112009	27378009	LP15793-0	704324001	447559001	705119000
b74a2397-717e-4af6-9527-f573a60362ac	20140926	1	705115006	705112009	62854002	LP14665-1	704320005	447557004	705119000
b7628412-dbac-4c7f-ba26-ba7e7723f07a	20140926	1	705115006	705112009	388017007	LP148021-1	704320005	447557004	705119000
b7658cdf-bc1e-4698-8506-41b17e7336e2	20140926	1	705115006	705112009	120731007	LP38016-9	704320005	447557004	705119000
b76f2937-cb3a-4f52-af6d-3e66d4684aea	20140926	1	705115006	705112009	103230000	LP33052-9	704320005	447557004	705119000
b7770b22-265b-46ac-bbe0-f05e6e22aa6e	20140926	1	705115006	705112009	117471000	LP19312-5	704320005	447557004	705119000
b78ee13c-9cd8-48d7-8272-946fb745d11a	20140926	1	705115006	705112009	120970008	LP39171-1	704320005	447557004	705119000
b79e6ac7-cd3c-4d47-b81e-6180479b8602	20140926	1	705115006	705112009	121128008	LP39996-1	704320005	447557004	705119000
b7ab88c2-ab4a-4b17-81ae-c99bed1c4733	20140926	1	705115006	705112009	388277009	LP148144-1	704320005	447557004	705119000
b7b429a8-9801-4840-913c-efb655ba2db0	20140926	1	705115006	705112009	444839000	LP38476-5	704320005	447557004	705119000
b7ccb553-f830-436d-a0fe-5bfc5742f80d	20140926	1	705115006	705112009	387989001	LP148060-9	704320005	447557004	705119000
b7fe3832-36d3-452c-9a2d-191396c0fefd	20140926	1	705115006	705112009	433517003	LP15304-6	704320005	447557004	705119000
b83dbc5d-10e1-4b79-ad47-afa7288ea11f	20140926	1	705115006	705112009	115382008	LP15563-7	704320005	447559001	705119000
b84aabd0-7741-4e1e-a8c8-2ad2d37e7e74	20140926	1	705115006	705112009	34717007	LP17685-6	704320005	447557004	705119000
b84b2658-2584-4cf0-9347-0bf59d0238b1	20140926	1	705115006	705112009	3028004	LP17771-4	704320005	447557004	705119000
b874e079-1b5d-4d47-8b45-9cdd4b8dbd28	20140926	1	705115006	705112009	388335006	LP147592-2	704320005	447557004	705119000
b892640c-c52c-4745-bdc5-730676384a86	20140926	1	705115006	705112009	121027000	LP38738-8	704320005	447557004	705119000
b8b05e3d-a8d1-48e1-bf91-1e932c9bb7c8	20140926	1	705115006	705112009	1336006	LP69845-3	704325000	447557004	705119000
b8d12cc5-a584-4187-a6d3-cb3ec6859cce	20140926	1	705115006	705112009	259296007	LP14912-7	704324001	447559001	705119000
b8e1dd70-718a-4c01-8aef-c861d01603f5	20140926	1	705115006	705112009	4965005	LP15612-2	704320005	447557004	705119000
b8fc8642-253f-4163-99f7-eed0ffeec1c8	20140926	1	705115006	705112009	72717003	LP14343-5	704320005	447559001	705119000
b906dee5-bd88-4af4-b8bd-1f75e20fbed3	20140926	1	705115006	705112009	33752008	LP18278-9	704320005	447557004	705119000
b92ac965-282b-4e56-b91e-a889a53556e8	20140926	1	705115006	705112009	55521004	LP15799-7	704320005	447557004	705119000
b936fce9-bb0f-48ec-9c6f-dd3027ed0b0d	20140926	1	705115006	705112009	42922004	LP15728-6	704320005	447557004	705119000
b9565d4f-b633-481f-8910-f9b9f8851f64	20140926	1	705115006	705112009	29246005	LP14672-7	704320005	447559001	705119000
b95d0647-619d-4fb6-8a61-28e12c799d28	20140926	1	705115006	705112009	387960003	LP147780-3	704320005	447557004	705119000
b9803bf3-40a8-447d-a0f8-c5afbb84ed39	20140926	1	705115006	705112009	259408002	LP14015-9	704320005	447557004	705119000
b9991558-5903-48bc-9c83-20fc892b9885	20140926	1	705115006	705112009	430504000	LP15425-9	704320005	447559001	705119000
b99ecbed-c189-4276-acfd-a96a070ca317	20140926	1	705115006	705112009	52518006	LP18033-8	704320005	447559001	705119000
b9cf141e-8950-4e18-b390-67b3edd2b306	20140926	1	705115006	705112009	84524005	LP14029-0	704320005	447557004	705119000
ba1c8d2e-84ee-4b5b-ac3d-05fac49eef0b	20140926	1	705115006	705112009	301861005	LP15711-2	704320005	447557004	705119000
ba43aeb4-343f-4d32-9f37-ad9399269308	20140926	1	705115006	705112009	51598008	LP15151-1	704324001	447559001	705119000
ba5c5e57-b7f3-46c6-ab40-852734b026fa	20140926	1	705115006	705112009	14804005	LP15509-0	704324001	447559001	705119000
ba66136f-3a44-462a-ae1b-1f8aab4a510b	20140926	1	705115006	705112009	259459001	LP100176-9	704320005	447557004	705119000
ba89b2f9-0f82-4fc3-8c1b-55d8c8667742	20140926	1	705115006	705112009	15302007	LP14821-0	704320005	447557004	705119000
ba8fa0b5-dd16-4469-a24a-6a4dd14bab5e	20140926	1	705115006	705112009	27184001	LP17184-0	704324001	447559001	705119000
ba97c49f-fe4d-4a49-8f95-3a65a8df8b4e	20140926	1	705115006	705112009	421465003	LP14502-6	704320005	447557004	705119000
bae43a1c-a17a-43b7-af98-c55aca409d0c	20140926	1	705115006	705112009	81123006	LP16473-8	704320005	447557004	705119000
bb1a83c8-8c81-4308-8455-8db218a3ce4a	20140926	1	705115006	705112009	119359002	LP7410-6	704327008	447558009	705119000
bb1d0256-5066-4b20-977d-e2302ea469c7	20140926	1	705115006	705112009	57308006	LP15314-5	704320005	447557004	705119000
bb1d59ed-15a4-406c-91d4-ee1f4ec6a9cc	20140926	1	705115006	705112009	10514003	LP14828-5	704320005	447557004	705119000
bb5fe2cb-5e01-431d-b296-79c86308ee31	20140926	1	705115006	705112009	120834006	LP39153-9	704320005	447557004	705119000
bb6a58f4-d677-482e-902e-c656d06cb470	20140926	1	705115006	705112009	116778000	LP99929-9	704320005	447557004	705119000
bb7cbd30-1261-4434-acef-5d78c83108d6	20140926	1	705115006	705112009	66043008	LP15847-4	704320005	447557004	705119000
bb8ce26d-65cc-4cb7-8015-3c3a755a8483	20140926	1	705115006	705112009	130657008	LP95083-9	704320005	447557004	705119000
bba11573-4a8a-43e3-811f-096fb4f89e8e	20140926	1	705115006	705112009	121246006	LP36982-4	704320005	447557004	705119000
bbada79b-a8a7-4ea7-a814-075ee5dfa9a3	20140926	1	705115006	705112009	27378009	LP32175-9	704325000	447557004	705119000
bbadc558-565b-4ce7-909f-726b45cd7329	20140926	1	705115006	705112009	42804003	LP15332-7	704320005	447557004	705119000
bbb41fab-f618-4c4f-a479-2b7135dc8fc9	20140926	1	705115006	705112009	102756000	LP15727-8	704320005	447557004	705119000
bbd4d06a-becb-4341-b0c3-fe6717065355	20140926	1	705115006	705112009	117456004	LP19315-8	704320005	447557004	705119000
bbe5982d-8a75-4a95-ab86-66e6eab3bf54	20140926	1	705115006	705112009	373693004	LP15825-0	704320005	447557004	705119000
bc084c7c-418e-4878-bb5c-92ab497cdea0	20140926	1	705115006	705112009	121004008	LP37333-9	704320005	447557004	705119000
bc242ede-d766-4453-8391-c43b7971cef9	20140926	1	705115006	705112009	85650008	LP14496-1	704320005	447557004	705119000
bc3ac5f6-58ea-4e0b-bcd2-db2028e18f83	20140926	1	705115006	705112009	34066002	LP14076-1	704320005	447557004	705119000
bc560492-44f2-4165-981e-f710420afbe1	20140926	1	705115006	705112009	51172005	LP15024-0	704320005	447557004	705119000
bc7d42c7-0f5d-459b-97d5-f1904763b114	20140926	1	705115006	705112009	52722004	LP15452-3	704320005	447557004	705119000
bcac46df-a20a-40c9-8f1b-798692faf0bb	20140926	1	705115006	705112009	117447007	LP18908-1	704320005	447557004	705119000
bcdf59e8-2b51-4f98-a524-c9c18877cfa7	20140926	1	705115006	705112009	90945000	LP14907-7	704324001	447559001	705119000
bd407a35-7af6-4573-9b6d-34dbffe44655	20140926	1	705115006	705112009	372694001	LP15115-6	704320005	447557004	705119000
bd4bf79f-b48e-4408-a983-80fd597881c7	20140926	1	705115006	705112009	388307007	LP147995-7	704320005	447557004	705119000
bd6472b3-82c5-4f3e-b356-61a50782e49a	20140926	1	705115006	705112009	21495005	LP15610-6	704320005	447557004	705119000
bd851434-be5c-4485-aa2f-5d4019d7bf4c	20140926	1	705115006	705112009	74616000	LP7618-4	704319004	447558009	705119000
bd899d82-355c-41bd-94c8-be264d22ea0b	20140926	1	705115006	705112009	23959001	LP14697-4	704320005	447557004	705119000
bdd74ed5-b022-492b-ab31-18b577ae58d1	20140926	1	705115006	705112009	12016004	LP32033-0	704325000	447557004	705119000
bddc809f-e5e1-43ed-b62c-31512fa44f7c	20140926	1	705115006	705112009	412637007	LP37266-1	704320005	447557004	705119000
be19347f-2934-4ae6-bba6-9ca03263bf44	20140926	1	705115006	705112009	120665004	LP38066-4	704320005	447557004	705119000
be3a5413-f257-4a0e-a5ad-113400265f4f	20140926	1	705115006	705112009	119389009	LP7633-3	704327008	447558009	705119000
be5a8f9c-9426-49e8-b1f8-b77fd9ee0316	20140926	1	705115006	705112009	63004003	LP15792-2	704324001	447559001	705119000
be8142a6-1690-48d4-b93b-5c4d6087c5bf	20140926	1	705115006	705112009	388284001	LP147756-3	704320005	447557004	705119000
be868c45-f6be-4914-b8ae-7cbe66289187	20140926	1	705115006	705112009	260207001	LP37885-8	704320005	447557004	705119000
be94b835-dc96-4830-bc16-fe46e067964b	20140926	1	705115006	705112009	120761004	LP37335-4	704320005	447557004	705119000
bea74250-c0ef-44ec-8bc7-579fff6a7cd5	20140926	1	705115006	705112009	87612001	LP7068-2	704319004	447558009	705119000
bea8e6e5-7c31-4157-aabf-068d309532a0	20140926	1	705115006	705112009	66524000	LP32157-7	704325000	447557004	705119000
bed0c665-13b5-4159-9440-06b9b59fb98f	20140926	1	705115006	705112009	70454002	LP14688-3	704324001	447559001	705119000
bed0f5f1-8d6e-4ee3-9472-93477735ad03	20140926	1	705115006	705112009	79909001	LP17137-8	704320005	447557004	705119000
bf046c63-b148-40e3-8f8f-b3a2b3260d43	20140926	1	705115006	705112009	121122009	LP39761-9	704320005	447557004	705119000
bf049592-0e74-4f37-b8a0-c182ef40bdc5	20140926	1	705115006	705112009	407489008	LP14241-1	704320005	447557004	705119000
bf4e7f51-d8b3-4f76-beae-327f8a13bbf5	20140926	1	705115006	705112009	121164009	LP39117-4	704320005	447557004	705119000
bf566a72-b0f9-4017-917c-7a5c99ba3200	20140926	1	705115006	705112009	121008006	LP38692-7	704320005	447557004	705119000
bf6f46c6-908d-4004-b7a6-7a63b296e3fe	20140926	1	705115006	705112009	12117006	LP15307-9	704320005	447557004	705119000
bf882486-3787-48df-b2d5-0fc40b540b57	20140926	1	705115006	705112009	430640006	LP15693-2	704320005	447559001	705119000
bfa95205-c903-4641-bc3d-83ca7e13d35f	20140926	1	705115006	705112009	702873001	LP6165-7	246501002	447557004	705117003
bfaf917f-36f5-49a2-8187-4da048a680ab	20140926	1	705115006	705112009	17627009	LP38327-0	704320005	447557004	705119000
bfcb6252-ae0d-43d3-ade8-54a0821714ef	20140926	1	705115006	705112009	259811008	LP29081-4	704324001	447559001	705119000
bfcbf026-bf2c-4fe5-b30f-08584bace0fd	20140926	1	705115006	705112009	25089008	LP15026-5	704320005	447557004	705119000
c01aeaa3-ebcf-41df-814c-16c71dc845c7	20140926	1	705115006	705112009	27184001	LP17184-0	704320005	447559001	705119000
c03e7aab-5c4d-47e5-b4e3-defde9653052	20140926	1	705115006	705112009	115480004	LP18188-0	704320005	447557004	705119000
c062e7e5-59a9-42f2-9484-7354b470811c	20140926	1	705115006	705112009	102750006	LP14889-7	704324001	447559001	705119000
c070d54d-f4fd-4fb8-8e47-a4409b7b36e8	20140926	1	705115006	705112009	120968004	LP38837-8	704320005	447557004	705119000
c072701b-4856-454b-a574-a0fabb35e57c	20140926	1	705115006	705112009	120675001	LP37606-8	704320005	447557004	705119000
c09d0d6e-cde2-445a-99b6-785ec836501c	20140926	1	705115006	705112009	702962009	LP14419-3	704320005	447558009	705117003
c0a65744-2ff6-432a-b464-de0555c6c807	20140926	1	705115006	705112009	60605004	LP38329-6	704320005	447557004	705119000
c0ba485c-19b9-4ce9-bd2d-8c9980473899	20140926	1	705115006	705112009	52454007	LP6118-6	704320005	447559001	705119000
c11eb4ba-404b-4dc3-b5f4-217b91afba2f	20140926	1	705115006	705112009	16613008	LP18190-6	704320005	447559001	705119000
c14ceccf-50e3-4e6b-aa2a-bb078197fae3	20140926	1	705115006	705112009	17800008	LP14079-5	704320005	447557004	705119000
c1758208-a472-420d-af2a-4538505ae9d5	20140926	1	705115006	705112009	120949002	LP37483-2	704320005	447557004	705119000
c178b2ba-0148-481d-aff2-ad5702d06039	20140926	1	705115006	705112009	120938008	LP39692-6	704320005	447557004	705119000
c17bee51-19c4-49f5-8308-e23fd10f1917	20140926	1	705115006	705112009	702962009	LP31960-5	704325000	447558009	705117003
c1850f83-e63d-4bf6-a868-7f07470a9c9a	20140926	1	705115006	705112009	258035006	LP6319-0	246501002	447557004	705119000
c1884b60-529b-42cf-8dc1-eef19c90a6e6	20140926	1	705115006	705112009	876000	LP37889-0	704320005	447557004	705119000
c19b673f-8fc1-45ca-8151-6aa479a5f2e7	20140926	1	705115006	705112009	18298003	LP15041-4	704320005	447559001	705119000
c1a85f04-b37b-4201-8ffd-47fc0d7385dc	20140926	1	705115006	705112009	44588005	LP15157-8	704320005	447559001	705119000
c1c60886-4e4c-4ad8-ac87-cb6cfd2dd128	20140926	1	705115006	705112009	121083004	LP38191-0	704320005	447557004	705119000
c1d38345-c098-4364-9d04-7e42ee1dd590	20140926	1	705115006	705112009	53252001	LP34629-3	704320005	447557004	705119000
c1d51858-f724-4e77-ae69-37f204c78e7e	20140926	1	705115006	705112009	259542009	LP15294-9	704320005	447557004	705119000
c233a4d6-d46c-4edb-89ad-2209b5fa8883	20140926	1	705115006	705112009	82693003	LP14686-7	704320005	447559001	705119000
c24a19a2-5ad2-4b9f-9030-dba17a828951	20140926	1	705115006	705112009	102747008	LP14977-0	704320005	447559001	705119000
c25475ef-65df-41dd-97c6-2e004eda0297	20140926	1	705115006	705112009	116652000	LP18570-9	704324001	447559001	705119000
c256de0d-e75d-48a4-9cc4-2af12deb40df	20140926	1	705115006	705112009	103054004	LP15286-5	704324001	447559001	705119000
c25af9d7-0405-42ec-8ca8-4fcef8cfce49	20140926	1	705115006	705112009	120685000	LP38292-6	704320005	447557004	705119000
c268523c-d44c-4f42-ae11-fc64d1f72b16	20140926	1	705115006	705112009	58613001	LP16471-2	704320005	447557004	705119000
c27d826a-560e-497e-b658-64a035dbf612	20140926	1	705115006	705112009	70454002	LP14688-3	704320005	447559001	705119000
c27f03a7-ad80-46c8-99e1-b6ba29dffc4c	20140926	1	705115006	705112009	116722001	LP18509-7	704320005	447557004	705119000
c2b5337f-a1d4-401f-94e3-f1f91768ed44	20140926	1	705115006	705112009	102736001	LP15769-0	704320005	447557004	705119000
c2c35bed-83a0-445a-a9e6-08a201518d10	20140926	1	705115006	705112009	120728006	LP38235-5	704320005	447557004	705119000
c2e98df4-f23e-46de-a575-77855736600b	20140926	1	705115006	705112009	120964002	LP37988-0	704320005	447557004	705119000
c31b0085-5322-43ca-96b6-b23e8a18ac5c	20140926	1	705115006	705112009	121174007	LP39315-4	704320005	447557004	705119000
c3535b1e-9bd1-4574-892f-c412bcf15e20	20140926	1	705115006	705112009	103056002	LP15884-7	704320005	447559001	705119000
c37370b0-42a3-4c5b-958b-5290d5719b05	20140926	1	705115006	705112009	57763003	LP99932-3	704320005	447557004	705119000
c37ddd9f-3ae7-4261-8b49-32703bf247ed	20140926	1	705115006	705112009	259090009	LP15429-1	704320005	447557004	705119000
c37e5185-bfff-49a7-ab3b-7f038a5d9192	20140926	1	705115006	705112009	103087000	LP15463-0	704320005	447557004	705119000
c391dc66-dd98-4a1d-a25f-151c2bbb7d8c	20140926	1	705115006	705112009	14016003	LP7410-6	704319004	447558009	705119000
c3c753c1-af38-405d-aad9-5080cb6be4d7	20140926	1	705115006	705112009	26821000	LP31989-4	704325000	447557004	705119000
c3cae592-277e-49c6-89b5-f8895a494110	20140926	1	705115006	705112009	121244009	LP37438-6	704320005	447557004	705119000
c3d347f5-2c6d-44bc-aa44-f1e6fe69db9b	20140926	1	705115006	705112009	372810006	LP16288-0	704320005	447557004	705119000
c3e993b4-d390-49c8-b620-4ad71a5071d0	20140926	1	705115006	705112009	117188001	LP39062-2	704320005	447557004	705119000
c4087096-e882-423b-b572-8659399d5a35	20140926	1	705115006	705112009	259482004	LP18427-2	704324001	447559001	705119000
c413cd62-c5c4-4ddb-af3e-8c2698c44a7e	20140926	1	705115006	705112009	55789002	LP14481-3	704324001	447559001	705119000
c414d26b-2f8b-4711-8c13-9f2c82d569fd	20140926	1	705115006	705112009	259927002	LP39569-6	704320005	447557004	705119000
c4188f4a-383a-4647-aea7-9d70ea444f94	20140926	1	705115006	705112009	31960007	LP39754-4	704320005	447557004	705119000
c4543eb9-c3f8-406c-a7b7-fa8a2e7811c7	20140926	1	705115006	705112009	120726005	LP36978-2	704320005	447557004	705119000
c459b5a5-b38a-484f-9b59-f1b02c78ddd2	20140926	1	705115006	705112009	388405000	LP148003-9	704320005	447557004	705119000
c4ba3f9d-263a-40c6-ad6c-e3674b960a54	20140926	1	705115006	705112009	115589000	LP15562-9	704324001	447559001	705119000
c4d51038-274a-4e06-a1ae-6fdb9c311e45	20140926	1	705115006	705112009	703842006	LP18868-7	704320005	447557004	705119000
c4d79325-cbed-4df6-ae73-f166cceab1af	20140926	1	705115006	705112009	116649008	LP15159-4	704320005	447557004	705119000
c4db4dce-baed-4231-bab3-439bb156f6fc	20140926	1	705115006	705112009	22244007	LP15709-6	704320005	447557004	705119000
c4dfbb81-881d-4b93-a91e-aec5b29e5507	20140926	1	705115006	705112009	129494006	LP15499-4	704320005	447557004	705119000
c4ff5eab-3ec2-41c9-87ee-6e90c034a6f0	20140926	1	705115006	705112009	118589004	LP6875-1	704318007	447557004	705119000
c50d7203-e44a-4be0-9f72-0cd89d21303f	20140926	1	705115006	705112009	121095004	LP37307-3	704320005	447557004	705119000
c51805f6-a1c4-4a2d-a150-6db26f9bfc03	20140926	1	705115006	705112009	80537001	LP64933-2	704320005	447557004	705119000
c52f1981-a132-4195-8303-810898be26a9	20140926	1	705115006	705112009	5813001	LP15720-3	704320005	447557004	705119000
c57c19f5-9a07-45cc-8a06-c830a54e37af	20140926	1	705115006	705112009	703494001	LP15077-8	704320005	447557004	705117003
c586ae75-410f-459c-8077-0a922e56f023	20140926	1	705115006	705112009	84835006	LP15327-7	704320005	447559001	705119000
c5a555fe-12c6-4ff9-9496-50defc1eb604	20140926	1	705115006	705112009	115521004	LP18576-6	704320005	447557004	705119000
c5d39c60-5037-43da-a90c-67ad1a447402	20140926	1	705115006	705112009	120772009	LP38879-0	704320005	447557004	705119000
c5e53f22-c74b-40cb-8ea4-b81eccb06538	20140926	1	705115006	705112009	37959007	LP15837-5	704320005	447559001	705119000
c5f4c5fc-f5c6-48de-8dd6-5e9515e0be3e	20140926	1	705115006	705112009	123013004	LP14544-8	704320005	447557004	705119000
c621acbb-7a60-47b3-9798-002e1b3c2c5f	20140926	1	705115006	705112009	103041006	LP17171-7	704324001	447559001	705119000
c675a0d6-60bd-4193-b010-060f32aa552f	20140926	1	705115006	705112009	58432001	LP14232-0	704320005	447557004	705119000
c68e7c16-fb3c-47cf-a483-fd68faf67181	20140926	1	705115006	705112009	76269006	LP15479-6	704320005	447557004	705119000
c6ae51dc-8086-43c5-a42b-4a6d63831a95	20140926	1	705115006	705112009	120773004	LP37764-5	704320005	447557004	705119000
c6c89f1e-9aff-401b-8afe-6cc609804708	20140926	1	705115006	705112009	117364006	LP7749-7	370132008	447557004	705119000
c6ce5750-65e2-4f15-b652-6af6dd676195	20140926	1	705115006	705112009	387941005	LP148083-1	704320005	447557004	705119000
c6fa0c72-d0fc-4ff3-a933-3ab2ed391f11	20140926	1	705115006	705112009	373543005	LP16140-3	704320005	447557004	705119000
c7218f93-3d75-4a39-be6e-81c485b29838	20140926	1	705115006	705112009	52736009	LP15890-4	704324001	447559001	705119000
c73b648f-577f-442d-8168-62c94f25714d	20140926	1	705115006	705112009	52454007	LP31978-7	704325000	447557004	705119000
c73da96c-fef0-424d-b70d-6a668c610a48	20140926	1	705115006	705112009	259501006	LP30895-4	704324001	447559001	705119000
c73e2b95-eefe-48e7-b403-b80187403aec	20140926	1	705115006	705112009	10949002	LP14014-2	704320005	447557004	705119000
c75963b8-cb14-40ab-b282-a71f48fea785	20140926	1	705115006	705112009	703451006	LP6400-8	246501002	447557004	705117003
c7668f4c-f996-42cd-a830-2dfa12cbface	20140926	1	705115006	705112009	102740005	LP15492-9	704320005	447557004	705119000
c771c273-6239-4995-97a5-c04155d7e9f5	20140926	1	705115006	705112009	52422003	LP15296-4	704320005	447557004	705119000
c78df2cd-f254-4416-9165-6025bf298792	20140926	1	705115006	705112009	26091008	LP15426-7	704320005	447557004	705119000
c7f8c051-a031-4f42-ab43-dc4beaa9ffcc	20140926	1	705115006	705112009	88480006	LP15098-4	704320005	447559001	705119000
c86e83d8-4cb1-4f07-b7ac-b400a51c3076	20140926	1	705115006	705112009	5912005	LP19585-6	704320005	447557004	705119000
c88fe171-8459-4a2f-8de4-06d3fdf1842b	20140926	1	705115006	705112009	388145004	LP148088-0	704320005	447557004	705119000
c8cf0796-3012-4a18-93ef-f32b4972f663	20140926	1	705115006	705112009	102693004	LP15532-2	704320005	447557004	705119000
c8f0c58a-4a07-440f-82dd-d49ce6d4c404	20140926	1	705115006	705112009	103056002	LP15884-7	704324001	447559001	705119000
c8f6602c-7587-40e4-895b-17bc745f4f97	20140926	1	705115006	705112009	54365000	LP30923-4	704320005	447557004	705119000
c8feb908-cb2f-44be-a438-f61952c86983	20140926	1	705115006	705112009	102770000	LP15351-7	704320005	447557004	705119000
c905a8ee-6c5f-4176-a4a7-0a46a710d15a	20140926	1	705115006	705112009	259442006	LP15629-6	704320005	447557004	705119000
c9077693-39c8-4bc1-bb1f-3a1ae23b6ee8	20140926	1	705115006	705112009	414499000	LP29072-3	704320005	447557004	705119000
c90a0078-9924-48e8-a05d-b68efc3964ee	20140926	1	705115006	705112009	51775003	LP15560-3	704320005	447559001	705119000
c90a8a0e-8248-4280-ad66-d66cbc207fca	20140926	1	705115006	705112009	115287004	LP38103-5	704320005	447557004	705119000
c94efca2-0c2a-41ea-af0e-31ccf5634ac6	20140926	1	705115006	705112009	116904008	LP38519-2	704320005	447557004	705119000
c95747f7-76b4-4adf-a255-d895046bb758	20140926	1	705115006	705112009	396458002	LP70288-3	704325000	447557004	705119000
c971e26f-e277-482e-8a2e-a31e28020ea1	20140926	1	705115006	705112009	397584003	LP64902-7	704320005	447557004	705119000
c97c58c9-5780-4a1a-86e6-978f90efe64e	20140926	1	705115006	705112009	120809006	LP37832-0	704320005	447557004	705119000
c994f4f6-4b3f-438d-8e72-2f28fe23b92c	20140926	1	705115006	705112009	703773003	LP20610-9	704326004	447557004	705117003
c995d9ec-34cc-4f1b-834a-7c246842bc7f	20140926	1	705115006	705112009	117492000	LP97520-8	704320005	447559001	705119000
c9963667-c9ba-4143-8716-55b8d26b2fb9	20140926	1	705115006	705112009	70203000	LP15320-2	704320005	447557004	705119000
c9d01515-b7bb-48a7-9c9f-7f1041c29fcc	20140926	1	705115006	705112009	121187001	LP39108-3	704320005	447557004	705119000
c9f80b64-4088-44a6-a43a-76417a6a66fb	20140926	1	705115006	705112009	703062004	LP14304-7	704320005	447558009	705117003
ca020323-4db7-4f42-9c62-83a7c9d9857e	20140926	1	705115006	705112009	259367008	LP15419-2	704320005	447557004	705119000
ca15ace3-0fb7-4839-92b5-0389748e77bd	20140926	1	705115006	705112009	50863008	LP7576-4	704319004	447558009	705119000
ca21d99c-0729-4118-b7e9-0563e0587e13	20140926	1	705115006	705112009	102721004	LP15396-2	704320005	447557004	705119000
ca268353-6a39-4702-806b-cd81c6b07375	20140926	1	705115006	705112009	72805005	LP15503-3	704320005	447557004	705119000
ca32a009-f1e7-45fe-8d5e-0ed918509249	20140926	1	705115006	705112009	79625008	LP15733-6	704320005	447557004	705119000
ca4584c3-20ec-4cd1-becb-f1e7085d9031	20140926	1	705115006	705112009	63004003	LP70160-4	704325000	447557004	705119000
ca683c86-b2d7-40b6-b1cb-3d456ac16f1a	20140926	1	705115006	705112009	15612008	LP15811-0	704320005	447557004	705119000
cab53109-8aac-4b93-81c9-05d465865c1e	20140926	1	705115006	705112009	118588007	LP6870-2	704318007	447557004	705119000
cacf4133-323e-484f-b538-3cc2d4a6cd79	20140926	1	705115006	705112009	42605004	LP14377-3	704324001	447559001	705119000
cad32bf4-4a42-4f20-bfd8-7dfbb5f62604	20140926	1	705115006	705112009	102723001	LP15398-8	704320005	447557004	705119000
caefaa0e-6c43-44e4-9913-3e0a16d8d13c	20140926	1	705115006	705112009	108890005	LP31258-4	704320005	447557004	705119000
cb0c1f80-6cff-47d7-bd22-2e157700b24f	20140926	1	705115006	705112009	46558003	LP15795-5	704320005	447557004	705119000
cb3c71ab-30f9-49a7-afa4-9c4e45fb4af4	20140926	1	705115006	705112009	12016004	LP15513-2	704320005	447557004	705119000
cb403e7f-4027-4ad3-99c3-f84807a7a8fb	20140926	1	705115006	705112009	387042001	LP15017-4	704320005	447557004	705119000
cb6a0d75-7e66-4d5e-be4d-105b35b1ca36	20140926	1	705115006	705112009	120794001	LP39806-2	704320005	447557004	705119000
cb786457-86a8-43c3-9b71-349ae757970c	20140926	1	705115006	705112009	23566007	LP38934-3	704320005	447557004	705119000
cb8280f1-a64a-4677-9fa3-7b8f9108becf	20140926	1	705115006	705112009	121111005	LP38274-4	704320005	447557004	705119000
cb8917aa-0132-48e3-b400-bbd51763b1bf	20140926	1	705115006	705112009	91521001	LP15508-2	704324001	447559001	705119000
cb96fa96-0a74-4ab1-8198-44d9b77e9cb4	20140926	1	705115006	705112009	121176009	LP39919-3	704320005	447557004	705119000
