id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapGroup	mapPriority	mapRule	mapAdvice	mapTarget	correlationId	mapCategoryId
40527895-0fef-4a5d-b41e-fad633c95b96	20140731	1	900000000000207008	450993002	4386001	1	1	TRUE	ALWAYS R99	R99	447561005	447637006
4077fe27-e22b-403a-a38d-e3fda8da382e	20140731	1	900000000000207008	450993002	63467002	1	1	TRUE	ALWAYS K84	K84	447561005	447637006
4079ea74-0b5a-4333-8477-9d74e64077f0	20140731	1	900000000000207008	450993002	19560007	1	1	TRUE	ALWAYS H99	H99	447561005	447637006
408cc689-6797-4598-80fc-5bd0cf4fc125	20140731	1	900000000000207008	450993002	210343008	1	1	TRUE	ALWAYS S18	S18	447561005	447637006
4096b88f-15da-4bab-b4fc-4dfb6ce4080c	20140731	1	900000000000207008	450993002	313182004	1	1	TRUE	ALWAYS P82	P82	447561005	447637006
40995475-71f9-495e-a04c-d7979219d2de	20140731	1	900000000000207008	450993002	135868008	1	1	TRUE	ALWAYS Z15	Z15	447561005	447637006
40a053b8-fd6f-4f02-a5a5-b21c8251eb77	20140731	1	900000000000207008	450993002	14560005	1	1	TRUE	ALWAYS S74	S74	447561005	447637006
40a430d3-4375-4387-a748-bec8c8efc48a	20140731	1	900000000000207008	450993002	271834000	1	1	TRUE	ALWAYS D08	D08	447561005	447637006
40aecd24-23db-427b-b4bc-a05f633f429a	20140731	1	900000000000207008	450993002	15997003	1	1	TRUE	ALWAYS A87	A87	447561005	447637006
40b25268-66a4-4686-bc99-c2f63ac0e8fb	20140731	1	900000000000207008	450993002	174036004	1	1	TRUE	ALWAYS -52	-52	447561005	447637006
40bd05fa-596f-42e0-8bce-340521d9a913	20140731	1	900000000000207008	450993002	40198004	1	1	TRUE	ALWAYS K94	K94	447561005	447637006
40c1950b-eb6e-4b6d-bdfb-c98965c59eac	20140731	1	900000000000207008	450993002	125607007	1	1	TRUE	ALWAYS L76	L76	447561005	447637006
40ea5444-0694-440a-83d1-71ed9ed2d3e8	20140731	1	900000000000207008	450993002	11654001	1	1	TRUE	ALWAYS L87	L87	447561005	447637006
4106be8c-81ce-45d1-aabd-815ccfcef92a	20140731	1	900000000000207008	450993002	165794004	1	1	TRUE	ALWAYS A23	A23	447561005	447637006
410f482c-0519-4ba6-ae8b-73a2f1dfe276	20140731	1	900000000000207008	450993002	92206006	1	1	TRUE	ALWAYS Y79	Y79	447561005	447637006
410f8877-a391-4dca-8020-8d6b7ba97d32	20140731	1	900000000000207008	450993002	4106009	1	1	TRUE	ALWAYS L92	L92	447561005	447637006
4111498c-e619-436d-bfa6-edec5a79a1df	20140731	1	900000000000207008	450993002	6020002	1	1	TRUE	ALWAYS S74	S74	447561005	447637006
4116c11e-9827-4345-96e1-33eb8f8868da	20140731	1	900000000000207008	450993002	236053002	1	1	TRUE	ALWAYS D90	D90	447561005	447637006
4117fe79-203b-485e-9c84-9c740d1861ac	20140731	1	900000000000207008	450993002	88092000	1	1	TRUE	ALWAYS L19	L19	447561005	447637006
41307d95-86a0-488d-b40b-5b7042f0696a	20140731	1	900000000000207008	450993002	81060008	1	1	TRUE	ALWAYS D99	D99	447561005	447637006
414468cb-42d7-4efb-b199-0051e4db7596	20140731	1	900000000000207008	450993002	162030005	1	1	TRUE	ALWAYS D03	D03	447561005	447637006
414c110e-75a9-4569-8dc4-31cc8ce403bc	20140731	1	900000000000207008	450993002	198047009	1	1	TRUE	ALWAYS Y99	Y99	447561005	447637006
414cc068-f80b-4d0e-8184-1e6f960a9a85	20140731	1	900000000000207008	450993002	7632005	1	1	TRUE	ALWAYS S98	S98	447561005	447637006
41590964-19fa-4628-8cfd-a6d4997429bc	20140731	1	900000000000207008	450993002	171044003	1	1	TRUE	ALWAYS -45	-45	447561005	447637006
415f3ac7-4b1c-44c2-bd47-ffa943d114ac	20140731	1	900000000000207008	450993002	45154002	1	1	TRUE	ALWAYS U98	U98	447561005	447637006
417e1c7c-bd23-4c9b-a697-8792656edbd1	20140731	1	900000000000207008	450993002	65576009	1	1	TRUE	ALWAYS X85	X85	447561005	447637006
418347ba-a5ac-4f05-ab09-2891ae3c6702	20140731	1	900000000000207008	450993002	28998008	1	1	TRUE	ALWAYS F75	F75	447561005	447637006
4189a99b-abaf-477f-a9ef-30e3d1390924	20140731	1	900000000000207008	450993002	195450002	1	1	TRUE	ALWAYS S97	S97	447561005	447637006
41952d5b-346a-4275-afc6-d97fff28eb37	20140731	1	900000000000207008	450993002	188991008	1	1	TRUE	ALWAYS S78	S78	447561005	447637006
41974495-f473-47f9-800d-85e401a047e4	20140731	1	900000000000207008	450993002	399346004	1	1	TRUE	ALWAYS L92	L92	447561005	447637006
41990d78-1951-4f16-9799-dae99d652506	20140731	1	900000000000207008	450993002	40733004	1	1	TRUE	ALWAYS A78	A78	447561005	447637006
41bce1bd-b2d0-4434-bff9-3c2be2b45086	20140731	1	900000000000207008	450993002	240534005	1	1	TRUE	ALWAYS S03	S03	447561005	447637006
41e25d86-d3b4-4f88-bbb3-d05a1837f821	20140731	1	900000000000207008	450993002	44054006	1	1	TRUE	ALWAYS T90	T90	447561005	447637006
41e95ccf-54f5-4d28-943d-e7fb9f8fd35b	20140731	1	900000000000207008	450993002	3548001	1	1	TRUE	ALWAYS N94	N94	447561005	447637006
41ebfc64-6f60-4e55-8ffa-bff2517de108	20140731	1	900000000000207008	450993002	309838005	1	1	TRUE	ALWAYS P02	P02	447561005	447637006
4203da5c-3854-48db-a7cf-b14954eb07b4	20140731	1	900000000000207008	450993002	127189005	1	1	TRUE	ALWAYS B02	B02	447561005	447637006
420d7286-c159-4e3f-ada9-4fb0b3b0baac	20140731	1	900000000000207008	450993002	298382003	1	1	TRUE	ALWAYS L85	L85	447561005	447637006
42209d2e-5601-40c4-b56f-56dedc4426e3	20140731	1	900000000000207008	450993002	419145002	1	1	TRUE	ALWAYS P06	P06	447561005	447637006
4228e213-72e2-4579-8c19-51361b0c779a	20140731	1	900000000000207008	450993002	370143000	1	1	TRUE	ALWAYS P76	P76	447561005	447637006
42418285-5d15-4960-8a99-e9a7b6e95767	20140731	1	900000000000207008	450993002	166345007	1	1	TRUE	ALWAYS T29	T29	447561005	447637006
4269dd86-aa21-4d83-8a58-82154a35a649	20140731	1	900000000000207008	450993002	85005007	1	1	TRUE	ALWAYS P19	P19	447561005	447637006
4288b29d-4772-46c3-b97f-c1b5a273b68f	20140731	1	900000000000207008	450993002	103263007	1	1	TRUE	ALWAYS F14	F14	447561005	447637006
4297e4a4-4ad3-4c2c-ae70-c9cd4891aba0	20140731	1	900000000000207008	450993002	75570004	1	1	TRUE	ALWAYS R81	R81	447561005	447637006
42ad713e-3f67-402e-8d2d-328d4b0f9b85	20140731	1	900000000000207008	450993002	271739002	1	1	TRUE	ALWAYS H81	H81	447561005	447637006
42bb8835-1f34-4600-ac7c-92421ffd2d75	20140731	1	900000000000207008	450993002	282776008	1	1	TRUE	ALWAYS L81	L81	447561005	447637006
42c2c847-1b33-48a3-8112-6080d366eb15	20140731	1	900000000000207008	450993002	441457006	1	1	TRUE	ALWAYS A29	A29	447561005	447637006
42df6c58-e756-443c-b333-6dd3ac2ee4c8	20140731	1	900000000000207008	450993002	2904007	1	1	TRUE	ALWAYS Y10	Y10	447561005	447637006
42e7e2d1-ca9e-4367-9333-36d4d2262c20	20140731	1	900000000000207008	450993002	40930008	1	1	TRUE	ALWAYS T86	T86	447561005	447637006
