id	effectiveTime	active	moduleId	refsetId	referencedComponentId	mapTarget	expression	definitionStatusId	correlationId	contentOriginId
7286dfd3-c76e-4837-9aa7-313a96784853	20140926	1	705115006	705110001	705114005	8013-5	363787002:70434600=(386053000:704347000=(414237002:704320005=120737006,704318007=118569000,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
fedfaf36-ccb2-4b02-9b7d-cf8126ed1c53	20140926	1	705115006	705110001	705114005	59948-0	363787002:70434600=(386053000:704347000=(414237002:704320005=387025007,704318007=118556004,704319004=31773000),704327008=258459007,370132008=30766002)	900000000000073002	447557004	705117003
61f983a8-e360-419b-aa21-a7cb7052d660	20140926	1	705115006	705110001	705114005	22425-3	363787002:70434600=(386053000:370132008=30766002,704347000=(414237002:704318007=118590008,704320005=120705005,704319004=50863008),704327008=119364003)	900000000000073002	447557004	705117003
3f6e8bf1-5190-4b33-9320-9f9122b9b607	20140926	1	705115006	705110001	705114005	30349-5	363787002:70434600=(386053000:704327008=122592007,704347000=(414237002:704320005=117465006,704318007=118556004,704319004=50863008),370132008=30766002)	900000000000073002	447557004	705117003
6f655a46-4b90-4136-9429-18b3efdea8a5	20140926	1	705115006	705110001	705114005	41492-0	363787002:70434600=(386053000:704347000=(414237002:704320005=120915005,704318007=118590008,704319004=50863008),246501002=703458000,370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
9222ca60-c06e-4f9d-bd47-29c4e2290618	20140926	1	705115006	705110001	705114005	33290-8	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704318007=118556004,704320005=54235008,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
63868b87-9523-4af9-969a-317e3c525c9a	20140926	1	705115006	705110001	705114005	3682-2	363787002:70434600=(386053000:704347000=(414237002:704318007=118589004,704319004=50863008,704320005=44508008),704327008=122592007,370132008=117363000)	900000000000073002	447557004	705117003
29746931-d611-4689-96db-fd68fa35afcf	20140926	1	705115006	705110001	705114005	1926-5	363787002:70434600=(386053000:704327008=122554006,246501002=702873001,370132008=30766002,704347000=(414237002:704319004=87612001,704320005=259090009,704318007=118556004))	900000000000073002	447557004	705117003
9ed59fc8-0740-4d4b-985b-f6789c4dc078	20140926	1	705115006	705110001	705114005	53025-3	363787002:70434600=(386053000:370132008=117363000,704327008=119364003,704347000=(414237002:704318007=118569000,704319004=50863008,704320005=74002006))	900000000000073002	447557004	705117003
5cd4adea-4123-40ab-9a97-ebc5dba36880	20140926	1	705115006	705110001	705114005	2687-2	363787002:70434600=(386053000:704347000=(414237002:704320005=31744003,704319004=50863008,704318007=118524006),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
7b09f68f-03c5-4a8d-82e7-60fb5e2f696b	20140926	1	705115006	705110001	705114005	49755-2	363787002:70434600=(386053000:246501002=702661004,704327008=122567009,704347000=(414237002:704320005=264297004,704318007=118569000,704319004=386100006),370132008=117363000)	900000000000073002	447557004	705117003
9ddd2467-04ab-47d2-8db7-533519251e85	20140926	1	705115006	705110001	705114005	13406-4	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704319004=77012006,704320005=36434002),704327008=119373006,370132008=30766002)	900000000000073002	447557004	705117003
b0db765c-ce97-4c01-b86f-f3045b23f9de	20140926	1	705115006	705110001	705114005	17558-8	363787002:70434600=(386053000:704327008=258450006,704347000=(414237002:704319004=65216001,704320005=120686004,704318007=118569000),370132008=30766002)	900000000000073002	447557004	705117003
1b4eece6-1e49-4db9-a75f-43822a1aaa8f	20140926	1	705115006	705110001	705114005	22312-3	363787002:70434600=(386053000:704347000=(414237002:704320005=32609007,704318007=118569000,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
9b3d28da-fd3e-4e7d-8c16-6b9174a6fb44	20140926	1	705115006	705110001	705114005	13753-9	363787002:70434600=(386053000:704327008=122575003,370132008=30766002,704347000=(414237002:704320005=115385005,704325000=15373003,704318007=118545004,704319004=78014005))	900000000000073002	447557004	705117003
0d9db278-fcd7-4f7a-9c24-6540e7789680	20140926	1	705115006	705110001	705114005	20751-4	363787002:70434600=(386053000:704347000=(414237002:704320005=444139003,704318007=118569000,704319004=50863008),246501002=703447009,370132008=117363000,704327008=119364003)	900000000000073002	447557004	705117003
6f498dc3-712a-472b-88d1-8e9bf2175e24	20140926	1	705115006	705110001	705114005	2561-9	363787002:70434600=(386053000:704327008=122575003,370132008=30766002,704347000=(414237002:704318007=118539007,704320005=83797003,704319004=78014005))	900000000000073002	447557004	705117003
c7b07308-dd36-434a-9899-7fa60d359cf9	20140926	1	705115006	705110001	705114005	29523-8	363787002:70434600=(386053000:704327008=122575003,370132008=30766002,704347000=(414237002:704318007=118563004,704325000=15373003,704319004=78014005,704320005=115344000))	900000000000073002	447557004	705117003
59e13625-db43-4ea7-b92d-2dcdbf2f775f	20140926	1	705115006	705110001	705114005	17082-9	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704320005=9422000,704319004=32457005),370132008=30766002,704327008=309051001)	900000000000073002	447557004	705117003
d81c818b-d9a2-48df-9f81-344fdc7411ce	20140926	1	705115006	705110001	705114005	2052-9	363787002:70434600=(386053000:704327008=119297000,704347000=(414237002:704319004=87612001,704318007=118539007,704320005=73131003),370132008=30766002)	900000000000073002	447557004	705117003
93fcdf96-c113-4dda-b6d6-6f434359ecf4	20140926	1	705115006	705110001	705114005	41998-6	363787002:70434600=(386053000:704327008=276833005,370132008=30766002,704347000=(414237002:704318007=118539007,704320005=116887002,704319004=78014005))	900000000000073002	447557004	705117003
9970aac8-fa64-4317-b053-120a9f0b9137	20140926	1	705115006	705110001	705114005	13707-5	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704325000=15373003,704318007=118545004,704320005=102748003,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
1d728ae4-d4d5-4821-9f45-1158cbc3f0e6	20140926	1	705115006	705110001	705114005	34957-1	363787002:70434600=(386053000:704327008=258450006,246501002=702663001,704347000=(414237002:704319004=65216001,704320005=702964005,704318007=118550005),370132008=30766002)	900000000000073002	447557004	705117003
47e039ab-8bf2-4768-aaf0-296b08aa40ec	20140926	1	705115006	705110001	705114005	50748-3	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704320005=42549007,704325000=15373003,704318007=118545004,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
fedf0b58-f3c4-40e3-8e26-ace22dde6476	20140926	1	705115006	705110001	705114005	57922-7	363787002:70434600=(386053000:704347000=(414237002:704318007=118556004,704320005=31811003,704319004=50863008),704327008=122592007,246501002=702873001,370132008=30766002)	900000000000073002	447557004	705117003
691a926e-6aba-4b9f-91e5-d86cfc67b944	20140926	1	705115006	705110001	705114005	13369-4	363787002:70434600=(386053000:704327008=258450006,704347000=(414237002:704319004=65216001,704318007=118539007,704320005=50371003),370132008=30766002)	900000000000073002	447557004	705117003
b922dc17-d7e5-4356-a903-2236c032203a	20140926	1	705115006	705110001	705114005	31885-7	363787002:70434600=(386053000:704347000=(414237002:704320005=121030007,704318007=118569000,704319004=386100006),704327008=122567009,370132008=117363000)	900000000000073002	447557004	705117003
4b762bf1-7d74-4118-aebd-1901586b45b7	20140926	1	705115006	705110001	705114005	51480-2	363787002:70434600=(386053000:704327008=122575003,246501002=702659008,370132008=30766002,704347000=(414237002:704320005=409822003,704318007=118550005,704319004=78014005))	900000000000073002	447557004	705117003
137cd568-f3d4-4500-953b-c0f0bdfe7221	20140926	1	705115006	705110001	705114005	2338-2	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704319004=50863008,704320005=66603002),704327008=122592007,370132008=30766002)	900000000000073002	447557004	705117003
a60e9e48-0bef-4d30-a415-f77375f67737	20140926	1	705115006	705110001	705114005	44090-9	363787002:70434600=(386053000:704327008=119303007,246501002=703752003,370132008=117363000,704347000=(414237002:704320005=103429008,704319004=386126001,704318007=118569000))	900000000000073002	447557004	705117003
7a757951-2e78-448e-8991-8f9c25eb0b58	20140926	1	705115006	705110001	705114005	22739-7	363787002:70434600=(386053000:370132008=30766002,704347000=(414237002:704320005=27378009,704318007=118556004),704327008=123038009)	900000000000073002	447557004	705117003
2c1741ce-490e-4f41-8a5d-e948b2fc02c2	20140926	1	705115006	705110001	705114005	2324-2	363787002:70434600=(386053000:704347000=(414237002:704320005=60153001,704319004=50863008,704318007=118524006),704327008=122592007,370132008=30766002)	900000000000073002	447557004	705117003
bb9a5a06-2b19-4ec9-8b3b-edc4e73b243f	20140926	1	705115006	705110001	705114005	31929-3	363787002:70434600=(386053000:704347000=(414237002:704318007=118569000,704320005=121082009),370132008=117363000,704327008=123038009)	900000000000073002	447557004	705117003
0da2eaaa-7f6a-479e-a32c-85ad68eaab30	20140926	1	705115006	705110001	705114005	38504-7	363787002:70434600=(386053000:704347000=(414237002:704318007=118590008,704319004=50863008,704320005=121128008),246501002=703444002,370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
594c369e-a69e-4468-8e71-75e65a8855d7	20140926	1	705115006	705110001	705114005	10716-9	363787002:70434600=(386053000:246501002=703752003,370132008=117362005,704347000=(414237002:704320005=53583001,704318007=118584009),704327008=123038009)	900000000000073002	447557004	705117003
6a4e7a6c-ed44-4d15-b2ad-0f0c6ab487a1	20140926	1	705115006	705110001	705114005	14446-9	363787002:70434600=(386053000:704347000=(414237002:704319004=65216001,704320005=85600001,704318007=118539007),704327008=258450006,370132008=30766002)	900000000000073002	447557004	705117003
a60043c9-fa5b-4f64-b9e0-6c6bad0b45d5	20140926	1	705115006	705110001	705114005	540-5	363787002:70434600=(386053000:246501002=703752003,370132008=117362005,704347000=(414237002:704319004=85756007,704320005=243368001,704318007=118584009),704327008=119376003)	900000000000073002	447557004	705117003
7075864a-c304-4d54-a2c5-30aa0cb782ec	20140926	1	705115006	705110001	705114005	33053-0	363787002:70434600=(386053000:704327008=418525009,704347000=(414237002:704318007=118563004,704320005=51866008,704319004=703062004),370132008=30766002)	900000000000073002	447557004	705117003
a3c51886-a0ba-4e44-899a-37130c67d4b9	20140926	1	705115006	705110001	705114005	33706-3	363787002:70434600=(386053000:704347000=(414237002:704320005=259852004,704318007=118569000,704319004=50863008),370132008=117363000,704327008=119364003)	900000000000073002	447557004	705117003
694133bc-c88d-41c1-b959-65f9b55161b9	20140926	1	705115006	705110001	705114005	6550-8	363787002:70434600=(386053000:704347000=(414237002:704320005=120904000,704318007=118569000,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
2c5c355e-7cf7-4b10-8490-aa33571cf0e7	20140926	1	705115006	705110001	705114005	1690-7	363787002:70434600=(386053000:704347000=(414237002:704320005=80222004,704319004=50863008,704318007=118524006),704327008=122592007,370132008=30766002)	900000000000073002	447557004	705117003
1d62008d-9e91-47d0-9562-8f2b2a6ffea9	20140926	1	705115006	705110001	705114005	2190-7	363787002:70434600=(386053000:704327008=119373006,704347000=(414237002:704318007=118539007,704320005=103044003,704319004=77012006),370132008=30766002)	900000000000073002	447557004	705117003
09675a92-6dd2-43aa-9204-666684709fc6	20140926	1	705115006	705110001	705114005	53190-5	363787002:70434600=(386053000:704327008=440500007,370132008=30766002,704347000=(414237002:704319004=87612001,704318007=118556004,704320005=117477001))	900000000000073002	447557004	705117003
740d0d44-e340-430b-a678-d1ab39bae028	20140926	1	705115006	705110001	705114005	9527-3	363787002:70434600=(386053000:704347000=(414237002:704323007=123027009,704321009=63911002,704318007=118544000,704324001=116887002),704327008=122575003,370132008=30766002)	900000000000073002	447557004	705117003
a8d0502b-2e6e-4ecb-a431-2e76b948dac7	20140926	1	705115006	705110001	705114005	22369-3	363787002:70434600=(386053000:704347000=(414237002:704319004=65216001,704318007=118569000,704320005=120965001),704327008=258450006,370132008=117363000)	900000000000073002	447557004	705117003
543397c2-c454-460e-813c-53b43c458d2f	20140926	1	705115006	705110001	705114005	1752-5	363787002:70434600=(386053000:704347000=(414237002:704320005=52454007,704318007=118539007,704319004=6085005),704327008=119332005,370132008=30766002)	900000000000073002	447557004	705117003
f18339d7-f9a4-463d-9d4a-6af4c080b219	20140926	1	705115006	705110001	705114005	40797-3	363787002:70434600=(386053000:704327008=122592007,370132008=117363000,704347000=(414237002:704318007=118569000,704319004=50863008,704320005=3990003))	900000000000073002	447557004	705117003
738b04a1-b0f1-4254-a03f-45410cf9e076	20140926	1	705115006	705110001	705114005	6555-7	363787002:70434600=(386053000:246501002=703444002,370132008=117363000,704347000=(414237002:704318007=118569000,704320005=120985002),704327008=123038009)	900000000000073002	447557004	705117003
fdceec3d-09b0-4da2-9a80-979a91c22d76	20140926	1	705115006	705110001	705114005	30165-5	363787002:70434600=(386053000:704327008=119373006,704347000=(414237002:704320005=26312007,704318007=118545004,704319004=77012006,704325000=52454007),370132008=30766002)	900000000000073002	447557004	705117003
43b4ed6d-8994-4883-801f-48ac19b012c4	20140926	1	705115006	705110001	705114005	32664-5	363787002:70434600=(386053000:704327008=119297000,704347000=(414237002:704319004=87612001,704318007=118539007,704320005=43953005),370132008=30766002)	900000000000073002	447557004	705117003
41854fd6-17b5-44a0-8b5b-fe9d2a6aa773	20140926	1	705115006	705110001	705114005	30553-2	363787002:70434600=(386053000:704347000=(414237002:704320005=120850003,704318007=118569000,704319004=50863008),370132008=117363000,704327008=119364003)	900000000000073002	447557004	705117003
36c05632-1940-4228-a14e-e6b422f94235	20140926	1	705115006	705110001	705114005	23160-5	363787002:70434600=(386053000:370132008=117362005,246501002=703444002,704327008=119376003,704347000=(414237002:704319004=85756007,704318007=118584009,704320005=79357004))	900000000000073002	447557004	705117003
25cce36c-c94b-4452-8a78-390b5f7dd9db	20140926	1	705115006	705110001	705114005	4088-1	363787002:70434600=(386053000:704327008=122592007,704347000=(414237002:704318007=118539007,704326004=703765007,704319004=50863008,704320005=372812003),370132008=30766002)	900000000000073002	447557004	705117003
690891a3-4c29-4212-8be5-88fabb26484a	20140926	1	705115006	705110001	705114005	18919-1	363787002:70434600=(386053000:370132008=117365007,704347000=(414237002:704318007=118588007,704319004=386126001,704320005=372694001),704327008=119303007)	900000000000073002	447557004	705117003
ef50eff2-e535-4320-a0e4-61497efd75af	20140926	1	705115006	705110001	705114005	2699-7	363787002:70434600=(386053000:704347000=(414237002:704320005=430774002,704318007=118539007,704319004=50863008),704327008=122592007,370132008=30766002)	900000000000073002	447557004	705117003
4702b873-2715-40bd-992a-763a171382eb	20140926	1	705115006	705110001	705114005	59728-6	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704320005=387455006,704319004=32457005),246501002=703690001,370132008=30766002,704327008=309051001)	900000000000073002	447557004	705117003
30934ceb-ab48-45b7-95f4-2d5fde369b5a	20140926	1	705115006	705110001	705114005	16548-0	363787002:70434600=(386053000:704327008=122575003,370132008=30766002,704347000=(414237002:704318007=118539007,704320005=387222003,704319004=78014005))	900000000000073002	447557004	705117003
73966f26-b877-485b-b38f-db1b4c6196c9	20140926	1	705115006	705110001	705114005	53625-0	363787002:70434600=(386053000:370132008=117362005,704327008=119376003,704347000=(414237002:704319004=85756007,704318007=118584009,704320005=79357004))	900000000000073002	447557004	705117003
6b2e2529-328c-4549-8b72-3076ee66d898	20140926	1	705115006	705110001	705114005	6816-3	363787002:70434600=(386053000:370132008=117363000,704347000=(414237002:704318007=118569000,704319004=50863008,704320005=120764007),704327008=119364003)	900000000000073002	447557004	705117003
191704d9-20d7-4fd6-b2e5-bbab25b67ae5	20140926	1	705115006	705110001	705114005	6516-9	363787002:70434600=(386053000:246501002=702675006,704347000=(414237002:704320005=121189003,704318007=118569000),370132008=117363000,704327008=123038009)	900000000000073002	447557004	705117003
571d7c98-3849-4234-be93-9aff98f53664	20140926	1	705115006	705110001	705114005	29146-8	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704319004=32457005,704320005=14767006),370132008=30766002,704327008=309051001)	900000000000073002	447557004	705117003
2ab04cf7-e350-41d2-a66b-0f58dd2f8218	20140926	1	705115006	705110001	705114005	8061-4	363787002:70434600=(386053000:704347000=(414237002:704320005=45530001,704318007=118569000,704319004=50863008),370132008=117363000,704327008=119364003)	900000000000073002	447557004	705117003
8ec030cc-5036-4f22-801a-0f47ffdd9647	20140926	1	705115006	705110001	705114005	50889-5	363787002:70434600=(386053000:704327008=276833005,704347000=(414237002:704320005=36012007,704318007=118556004,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
87ff8272-9fb1-4f7a-82d8-0fdf1cd6e8e1	20140926	1	705115006	705110001	705114005	3449-6	363787002:70434600=(386053000:704327008=122592007,704347000=(414237002:704318007=118539007,704319004=50863008,704320005=387200005),370132008=30766002)	900000000000073002	447557004	705117003
055fb29c-dbad-48a9-9451-53b2b2420497	20140926	1	705115006	705110001	705114005	13903-0	363787002:70434600=(386053000:704347000=(414237002:704320005=77671006,704318007=118539007,704319004=78014005),704327008=122575003,370132008=30766002)	900000000000073002	447557004	705117003
cc7d597e-8288-4887-942d-b3c5778dedab	20140926	1	705115006	705110001	705114005	2866-2	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704319004=6085005,704320005=2597001),704327008=119332005,370132008=30766002,246501002=703450007)	900000000000073002	447557004	705117003
65723e33-ee5e-4885-8595-904722d171e2	20140926	1	705115006	705110001	705114005	10903-3	363787002:70434600=(386053000:370132008=30766002,704347000=(414237002:704318007=118590008,704320005=116900004,704319004=50863008),704327008=119364003)	900000000000073002	447557004	705117003
c8544ca8-1673-462a-8b0a-9d51be40368c	20140926	1	705115006	705110001	705114005	59148-7	363787002:70434600=(386053000:704327008=122592007,370132008=30766002,704347000=(414237002:704320005=5540006,704318007=118556004,704326004=115500004,704319004=50863008))	900000000000073002	447557004	705117003
08179f6b-c188-4b5e-95ff-390115ba6049	20140926	1	705115006	705110001	705114005	44018-0	363787002:70434600=(386053000:246501002=702661004,704347000=(414237002:704320005=30061004,704319004=32457005,704318007=118569000),370132008=117363000,704327008=309051001)	900000000000073002	447557004	705117003
2506833a-01e2-4679-98f3-af811c920bb6	20140926	1	705115006	705110001	705114005	55558-1	363787002:70434600=(386053000:246501002=703501003,704327008=122592007,704347000=(414237002:704318007=118556004,704319004=50863008,704320005=68540007),370132008=30766002)	900000000000073002	447557004	705117003
649c36b8-ff70-4b7c-b3a3-936aab0b9abb	20140926	1	705115006	705110001	705114005	31938-4	363787002:70434600=(386053000:704327008=119347001,370132008=117363000,704347000=(414237002:704319004=6993007,704320005=415120007,704318007=118569000))	900000000000073002	447557004	705117003
05724bad-6a5a-4d94-af1c-34eb8f0d7cd7	20140926	1	705115006	705110001	705114005	2113-9	363787002:70434600=(386053000:704327008=122575003,370132008=30766002,704347000=(414237002:704323007=123027009,704321009=63911002,704318007=118544000,704324001=40940006))	900000000000073002	447557004	705117003
db97e528-9e88-41dc-bfe7-d2767e049d76	20140926	1	705115006	705110001	705114005	22330-5	363787002:70434600=(386053000:704347000=(414237002:704320005=53117004,704318007=118569000,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
7af98a82-c6c3-42ef-b940-369ede6b329f	20140926	1	705115006	705110001	705114005	8093-7	363787002:70434600=(386053000:704347000=(414237002:704320005=44212003,704318007=118569000,704319004=50863008),370132008=117363000,704327008=119364003)	900000000000073002	447557004	705117003
484585b0-d8aa-4f86-8693-2c3180d46380	20140926	1	705115006	705110001	705114005	35570-1	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704319004=50863008,704320005=112052004),704327008=119361006,370132008=30766002)	900000000000073002	447557004	705117003
a68f657b-1d74-415d-bbd4-f24644725f5b	20140926	1	705115006	705110001	705114005	48389-1	363787002:70434600=(386053000:704347000=(414237002:704320005=406508009,704325000=70454002,704318007=118560001,704319004=50863008),704327008=122592007,370132008=30766002)	900000000000073002	447557004	705117003
f56097fe-2bb6-47de-8177-666e9640121e	20140926	1	705115006	705110001	705114005	40133-1	363787002:70434600=(386053000:704327008=122575003,704347000=(414237002:704326004=128974000,704320005=15373003,704318007=118556004,704319004=78014005),370132008=30766002)	900000000000073002	447557004	705117003
57d3d7ef-69f5-4c30-bfd1-15c8e172e160	20140926	1	705115006	705110001	705114005	42502-5	363787002:70434600=(386053000:704327008=122592007,704347000=(414237002:704318007=118556004,704319004=50863008,704320005=115383003),370132008=30766002)	900000000000073002	447557004	705117003
18a5c46e-988e-4a36-a6ed-c625dc024e30	20140926	1	705115006	705110001	705114005	755-9	363787002:70434600=(386053000:704327008=258450006,246501002=702663001,704347000=(414237002:704319004=65216001,704320005=702967003,704318007=118550005),370132008=30766002)	900000000000073002	447557004	705117003
5ea0c6d9-46c7-4670-9c27-c0de11195e72	20140926	1	705115006	705110001	705114005	32686-8	363787002:70434600=(386053000:704347000=(414237002:704318007=118539007,704319004=50863008,704320005=121112003),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
065b19ba-241c-48aa-831e-e96daf49f5c6	20140926	1	705115006	705110001	705114005	26746-8	363787002:70434600=(386053000:704327008=418525009,704347000=(414237002:704318007=118539007,704320005=72717003,704319004=703062004),370132008=30766002)	900000000000073002	447557004	705117003
22c1abf6-57d8-4072-8470-fc3d0f549bd7	20140926	1	705115006	705110001	705114005	5082-3	363787002:70434600=(386053000:246501002=703447009,704347000=(414237002:704320005=120675001,704318007=118569000,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
916ed4a2-c67c-4f72-b0e4-424749a73b19	20140926	1	705115006	705110001	705114005	14403-0	363787002:70434600=(386053000:704327008=258459007,370132008=30766002,704347000=(414237002:704320005=259319003,704319004=31773000,704318007=118524006))	900000000000073002	447557004	705117003
5ca29932-170f-415d-83b4-f25e8ee34782	20140926	1	705115006	705110001	705114005	14132-5	363787002:70434600=(386053000:704347000=(414237002:704318007=703247007,704319004=31773000),370132008=117362005,704327008=258459007)	900000000000073002	447557004	705117003
8a4283fb-7782-4710-9a90-162bf25d020c	20140926	1	705115006	705110001	705114005	9425-0	363787002:70434600=(386053000:704327008=119297000,704347000=(414237002:704319004=87612001,704318007=118539007,704320005=4370008),370132008=30766002)	900000000000073002	447557004	705117003
7ee42ef3-3923-4e44-844c-c77968115ced	20140926	1	705115006	705110001	705114005	57865-8	363787002:70434600=(386053000:370132008=30766002,704347000=(414237002:704320005=55452001,704318007=118556004),704327008=123038009)	900000000000073002	447557004	705117003
cd0e1a06-e12e-4ec0-a028-50492e6d4f9d	20140926	1	705115006	705110001	705114005	55474-1	363787002:70434600=(386053000:704327008=122592007,704347000=(414237002:704320005=78316004,704326004=128974000,704318007=118556004,704319004=50863008),370132008=30766002)	900000000000073002	447557004	705117003
99a512bd-aa5d-4ce4-a744-865dc6e07979	20140926	1	705115006	705110001	705114005	38395-0	363787002:70434600=(386053000:246501002=703444002,370132008=117363000,704327008=430248009,704347000=(414237002:704319004=71836000,704318007=118569000,704320005=121031006))	900000000000073002	447557004	705117003
ae487b0b-c190-40da-889f-052518521e9c	20140926	1	705115006	705110001	705114005	30519-3	363787002:70434600=(386053000:370132008=30766002,704347000=(414237002:704320005=82490009,704318007=118556004,704319004=50863008),704327008=119364003)	900000000000073002	447557004	705117003
261c41b3-aa4a-4d2b-b446-16cd054576df	20140926	1	705115006	705110001	705114005	54285-2	363787002:70434600=(386053000:704347000=(414237002:704320005=80582002,704318007=118556004,704319004=78014005),704327008=122575003,370132008=30766002)	900000000000073002	447557004	705117003
80c75abe-f789-4429-a04a-99d6bdef1753	20140926	1	705115006	705110001	705114005	5045-0	363787002:70434600=(386053000:704347000=(414237002:704320005=120899004,704318007=118569000,704319004=50863008),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
8ae18458-3de4-4fa3-a244-47d61c27948d	20140926	1	705115006	705110001	705114005	2960-3	363787002:70434600=(386053000:704327008=119361006,370132008=117363000,704347000=(414237002:704320005=49722008,704318007=118569000,704319004=50863008))	900000000000073002	447557004	705117003
c6bdccad-cb3d-42e9-b498-c6569b7232ac	20140926	1	705115006	705110001	705114005	6025-1	363787002:70434600=(386053000:370132008=30766002,704327008=119364003,704347000=(414237002:704318007=118569000,704319004=50863008,704320005=388262001))	900000000000073002	447557004	705117003
75009bd8-321d-465b-abb1-04aeafd19443	20140926	1	705115006	705110001	705114005	40796-5	363787002:70434600=(386053000:704327008=122592007,704347000=(414237002:704320005=117295001,704318007=118569000,704319004=50863008),370132008=117363000)	900000000000073002	447557004	705117003
96ce1a44-dc71-4612-9c6c-5ecadc5a5e28	20140926	1	705115006	705110001	705114005	42249-3	363787002:70434600=(386053000:246501002=703501003,704327008=122575003,704347000=(414237002:704318007=118589004,704320005=387000003,704319004=78014005),370132008=117363000)	900000000000073002	447557004	705117003
1957144e-4458-4e7e-bfde-e3514ca4ff20	20140926	1	705115006	705110001	705114005	47698-6	363787002:70434600=(386053000:704347000=(414237002:704318007=118563004,704320005=387168006,704325000=15373003,704319004=78014005),704327008=122575003,370132008=30766002)	900000000000073002	447557004	705117003
ad7c09f3-2d34-420b-822b-45aa17b3a718	20140926	1	705115006	705110001	705114005	8189-3	363787002:70434600=(386053000:246501002=703501003,704327008=119340004,370132008=117363000,704347000=(414237002:704318007=118589004,704320005=96269000,704319004=28112009))	900000000000073002	447557004	705117003
297cfc95-1d30-4f53-87d9-1caf13586c62	20140926	1	705115006	705110001	705114005	35415-9	363787002:70434600=(386053000:704327008=122592007,704347000=(414237002:704320005=112115002,704318007=118569000,704319004=50863008),370132008=30766002)	900000000000073002	447557004	705117003
dbc46c80-778c-4090-ad64-957e8fb48a39	20140926	1	705115006	705110001	705114005	6754-6	363787002:70434600=(386053000:704347000=(414237002:704320005=67079006,704326004=703775005,704318007=118569000,704319004=78014005),704327008=122575003,246501002=702660003,370132008=117363000)	900000000000073002	447557004	705117003
18067887-005e-4baf-bc2d-eeaffc5f5d5d	20140926	1	705115006	705110001	705114005	34245-1	363787002:70434600=(386053000:704347000=(414237002:704320005=47809000,704318007=118556004,704319004=78014005),704327008=276833005,370132008=30766002)	900000000000073002	447557004	705117003
494924a0-7d5e-47eb-a0c0-f7ba5cbfe740	20140926	1	705115006	705110001	705114005	46700-1	363787002:70434600=(386053000:704327008=119373006,704347000=(414237002:704320005=416094000,704318007=118556004,704319004=77012006),370132008=30766002)	900000000000073002	447557004	705117003
3f70bb6e-dcd0-4a36-abbe-69d3859416d5	20140926	1	705115006	705110001	705114005	47700-0	363787002:70434600=(386053000:704327008=440500007,370132008=30766002,704347000=(414237002:704319004=87612001,704318007=118556004,704320005=70288006))	900000000000073002	447557004	705117003
44b458fa-0108-4d07-9dcc-a6ccc618d894	20140926	1	705115006	705110001	705114005	49370-0	363787002:70434600=(386053000:704327008=119359002,704347000=(414237002:704320005=121204002,704318007=118550005,704319004=14016003),246501002=702675006,370132008=30766002)	900000000000073002	447557004	705117003
7507599f-755c-45f2-849f-b41b7a1817e2	20140926	1	705115006	705110001	705114005	57863-3	363787002:70434600=(386053000:704347000=(414237002:704318007=118556004,704320005=44508008),370132008=30766002,704327008=123038009)	900000000000073002	447557004	705117003
b366bc21-fd98-43f1-91cd-63349b00030c	20140926	1	705115006	705110001	705114005	48710-8	363787002:70434600=(386053000:246501002=702661004,704347000=(414237002:704320005=14793004,704318007=118569000),370132008=117363000,704327008=123038009)	900000000000073002	447557004	705117003
13422d4b-21f5-4ff2-8db5-ed305ecdd1c7	20140926	1	705115006	705110001	705114005	7859-2	363787002:70434600=(386053000:704347000=(414237002:704318007=118569000,704319004=50863008,704320005=120734004),370132008=30766002,704327008=119364003)	900000000000073002	447557004	705117003
123eea7c-2f96-41f5-90fb-a714958a01e1	20140926	1	705115006	705110001	705114005	56967-3	363787002:70434600=(386053000:246501002=703447009,704347000=(414237002:704318007=118569000,704319004=50863008,704320005=120853001),370132008=117363000,704327008=119364003)	900000000000073002	447557004	705117003
